,xf,vf,xb,vb
11.401425178147269,-3.0018225942201613,0.4164696330505984,-2.0004229971372935,0.46085388237965047
11.601450181272659,-2.919691444125775,0.3977255392248913,-1.910412097538472,0.43093477687523385
11.80147518439805,-2.845054600709134,0.34394423304188226,-1.830707939270296,0.3609730304103473
12.00150018752344,-2.783401569746942,0.2706213442250709,-1.7673202545065063,0.27123785901575065
12.201525190648832,-2.737013813488612,0.19385677628992978,-1.7221966975210503,0.18154958594169732
12.401550193774222,-2.705147476120366,0.12752352082895824,-1.6935563920512475,0.10854709054260864
12.601575196899613,-2.6845918150726145,0.08205639822621326,-1.6770802136803697,0.060744382031577594
12.801600200025003,-2.6706412206068477,0.061521577489833786,-1.6673873600376197,0.04083420789708067
13.001625203150393,-2.6585233918524622,0.06265575757694922,-1.6589810140476766,0.04716370417833341
13.201650206275785,-2.644697726956772,0.07687426187875106,-1.6472653587341315,0.07208552476902354
13.401675209401175,-2.627646423772616,0.09295188212533353,-1.6298069087073397,0.10188725072546405
13.601700212526566,-2.6081457410112265,0.0995056642471879,-1.6073672451045664,0.11897722305764749
13.801725215651956,-2.589222774885273,0.08538152354207282,-1.5839770192311156,0.10983199653128209
14.001750218777348,-2.575966645949946,0.04182251341998563,-1.5656016680174272,0.06821598891755327
14.201775221902738,-2.574628873788156,-0.03352383175459642,-1.559001591282256,-0.007980594480296024
14.40180022502813,-2.591160676088887,-0.13541193512968613,-1.5709656126033187,-0.11647489976375
14.601825228153519,-2.6298330413127604,-0.2526571506766213,-1.60711414777463,-0.24744324024888165
14.80185023127891,-2.692253803229118,-0.3701397174109206,-1.6702940742262429,-0.38321263488033475
15.0018752344043,-2.776815856193343,-0.47114507867512073,-1.7591264724941311,-0.49983230361998715
15.201900237529692,-2.8784067016013584,-0.5372592776014133,-1.867582281196837,-0.5766487026691827
15.401925240655082,-2.988261705566189,-0.5513537993372372,-1.9862127971296122,-0.599506733693634
15.601950243780474,-3.0947969444188566,-0.503082044463042,-2.1030616363449393,-0.5572284441405296
15.801975246905863,-3.18524495007797,-0.39096323871673805,-2.204361740540512,-0.44377753078387683
16.002000250031255,-3.247368614661145,-0.22159833484544966,-2.2761187470164517,-0.263597671311558
16.202025253156645,-3.2709962041148133,-0.008989802941573644,-2.3064112353985635,-0.03264880951813689
16.402050256282035,-3.249467987383485,0.22588307837517474,-2.287381746470916,0.22516059906804436
16.602075259407425,-3.18087750124961,0.4571570136288947,-2.2164290763836343,0.4811456446372627
16.802100262532818,-3.0685810905114757,0.6583953942072821,-2.097258471767704,0.7021065253471992
17.002125265658208,-2.9212752047591577,0.8029840290673831,-1.9396540917258172,0.8617418379901558
17.202150268783598,-2.752587043124394,0.8693379088307914,-1.757933586413678,0.9402948533194935
17.402175271908987,-2.5795152789099878,0.8457842414165144,-1.5699009447753502,0.9230096230049911
17.60220027503438,-2.4203122997411297,0.7313486455476577,-1.3954468943762208,0.8047693930995404
17.80222527815977,-2.292426093802178,0.5349360579834037,-1.2541432130272807,0.5941076032256343
18.00225028128516,-2.2105765111859843,0.27483272174808715,-1.1625634500521533,0.3118874613453094
18.20227528441055,-2.184970115472737,-0.022440581014254935,-1.1322113695905835,-0.012765284443343624
18.402300287535944,-2.2199029176409866,-0.3250204878518381,-1.1682657359058723,-0.3460049450549628
18.602325290661334,-2.3132645938326553,-0.6015821633628483,-1.2684909258855928,-0.6476154768288783
18.802350293786724,-2.456774935364403,-0.821421903132757,-1.4229893414873525,-0.8843052780548042
19.002375296912113,-2.636297801441136,-0.9580171703553543,-1.6164543953160049,-1.034094287946856
19.202400300037503,-2.8334147363753037,-0.9958309695633437,-1.829766613988454,-1.0804753340399016
19.402425303162897,-3.0278679857076214,-0.9318272694044779,-2.0412192966695604,-1.0151845031445315
19.602450306288286,-3.1998919470719556,-0.7736407381806715,-2.2288019567015596,-0.8440561464339742
19.802475309413676,-3.332197143710677,-0.5382608485868546,-2.3731307382306417,-0.5869423618800356
20.002500312539066,-3.411750294945008,-0.2509961753700559,-2.459801694046723,-0.2728781642566509
20.20252531566446,-3.431225377134499,0.056930279004037784,-2.4807214662660955,0.06479064334473836
20.40255031878985,-3.3897432929614295,0.3534805927660274,-2.4347899536773054,0.38872905394096946
20.60257532191524,-3.2925451695787347,0.609136938425255,-2.328598226381293,0.6623884300680574
20.80260032504063,-3.150612558696682,0.7968008825571009,-2.1747224550486655,0.8624543596766181
21.002625328166022,-2.979562067007248,0.8982431306446631,-1.9895498011327755,0.9730405215537812
21.202650331291412,-2.797455622667522,0.9072632761842974,-1.7921242772340213,0.9840248914522705
21.402675334416802,-2.6225133552313675,0.828030122124387,-1.6025045967266487,0.8962822029804864
21.602700337542192,-2.4712809079832847,0.6728613936396963,-1.4392315029260314,0.7238919244671225
21.802725340667585,-2.357123081833471,0.46106506899565275,-1.317000526772891,0.49030480514965247
22.002750343792975,-2.288970107718112,0.21727906747614242,-1.245326360268114,0.22311517980399836
22.202775346918365,-2.2705360123392007,-0.03168800932422468,-1.2280941169631836,-0.049125555031247575
22.402800350043755,-2.3003768941738785,-0.2616287792368756,-1.2632659542550584,-0.29610733165869496
22.602825353169145,-2.3724766294132915,-0.45088859891342337,-1.3433608616736128,-0.49554585938302737
22.802850356294538,-2.4769209986487217,-0.5829612081668035,-1.4574629345421641,-0.6344283460067873
23.002875359419928,-2.601344611596427,-0.6501516118940671,-1.5925686701864878,-0.7045870431185317
23.202900362545318,-2.7327327242578647,-0.6533288806121496,-1.734591830895252,-0.7039609199088499
23.402925365670708,-2.8589001186121292,-0.5995270243498578,-1.86991470771712,-0.6395120966946519
23.6029503687961,-2.9695310834465922,-0.5002085503576461,-1.9871473920996976,-0.5259582693238731
23.80297537192149,-3.0569557029778553,-0.37015898855146345,-2.078258696607996,-0.38140670069059024
24.00300037504688,-3.116660487269316,-0.22579756119254682,-2.1388572086798576,-0.22370222835859405
24.20302537817227,-3.1473664883294865,-0.08250910026793691,-2.167981282504393,-0.06944768537412889
24.403050381297664,-3.150564103510982,0.047440545170906456,-2.167844330855321,0.06697515972951314
24.603075384423054,-3.129894226580376,0.15494971997600437,-2.142935940902374,0.17733713752730346
24.803100387548444,-3.0903977276379537,0.2353066583748422,-2.0988742755422094,0.2581963780958041
25.003125390673834,-3.037580685308813,0.28846718954151307,-2.041632848495386,0.30934715746642577
25.203150393799227,-2.9765926148726796,0.31773777340970555,-1.9768991015582256,0.33392739172420316
25.403175396924617,-2.9117374706856483,0.32800357400176977,-1.9094013654225492,0.3382105509381377
25.603200400050007,-2.846292635013404,0.3244878287014847,-1.8424498477352973,0.3296668729814261
25.803225403175396,-2.7825262042581174,0.31192768290420503,-1.7779591969127755,0.314407934139898
26.003250406300786,-2.721877402448437,0.2937225043144987,-1.7168919203363053,0.2957408760584759
26.20327540942618,-2.665310628863611,0.27111073583700435,-1.6598332978623227,0.2742282683992172
26.40330041255157,-2.6137891409205136,0.24289294858988122,-1.607473916751971,0.24835475129255094
26.60332541567696,-2.568713843756974,0.20606996968971708,-1.560980724078786,0.2149087448663496
26.80335041880235,-2.5321631958214383,0.1570854327070913,-1.5223033320746708,0.1694088319592895
27.003375421927743,-2.5068809729662265,0.0930185132760821,-1.4943103606399109,0.10745578490588324
27.203400425053132,-2.4960501163141475,0.012553776954397864,-1.4805804013630826,0.026647041308555226
27.403425428178522,-2.5028783990310175,-0.08309103794712351,-1.4848573584127653,-0.07214552082917035
27.603450431303912,-2.5300115208272613,-0.189430656776383,-1.5103515560601435,-0.18446133219715924
27.803475434429306,-2.5788538385866855,-0.29858389719366757,-1.5590347725176794,-0.30242401752634035
28.003500437554695,-2.648962550102734,-0.40023010442391044,-1.630942391900405,-0.41439032135649967
28.203525440680085,-2.7376837689434184,-0.4826183873108267,-1.723475598536304,-0.5063714638934288
28.403550443805475,-2.8399205952291258,-0.5333665535906035,-1.8313245650930448,-0.5655378392399881
28.60357544693087,-2.948226382095619,-0.5417950792140215,-1.9467893057197276,-0.5808415389310005
28.80360045005626,-3.0533809891164236,-0.5011279591876351,-2.060190427262288,-0.5438191265289236
29.003625453181648,-3.1452990581782627,-0.40959606826845496,-2.1606006174048966,-0.45088680120432906
29.203650456307038,-3.214082274896689,-0.2708984782570605,-2.237039646443972,-0.30527441102894726
29.403675459432428,-3.251142557648869,-0.09444791577346169,-2.279873782497769,-0.11707768272216353
29.60370046255782,-3.2503264512160848,0.10495421213446895,-2.28207629646983,0.0979855729327005
29.80372546568321,-3.208883338639422,0.3084140914971691,-2.24019160775361,0.32010839659318097
30.0037504688086,-3.1280030172478868,0.49596252757663967,-2.1551920261203446,0.5247485929582885
30.20377547193399,-3.0128936375029975,0.647253811173006,-2.0329759483146352,0.688959299540573
30.403800475059384,-2.8727605765826114,0.7433845581110033,-1.8834154821046385,0.7956470642995094
30.603825478184774,-2.7200755540963217,0.7711990717497965,-1.719427506231316,0.8312393327336407
30.803850481310164,-2.569174120947462,0.7252947746583043,-1.556220022037092,0.7870259448442755
31.003875484435554,-2.434713168163324,0.6077576835474385,-1.4099104596582055,0.6631853680452029
31.203900487560947,-2.33021916747135,0.4277849659681878,-1.2955525831334107,0.4700192191794534
31.403925490686337,-2.2666807411193632,0.20147070959451358,-1.2252988695771774,0.22572999208221486
31.603950493811727,-2.2512624180730962,-0.04934854108255544,-1.2071144059606178,-0.04644515259970519
31.803975496937117,-2.286385726095444,-0.29973380274687966,-1.2439879285013091,-0.3198966934385654
32.00400050006251,-2.3695457162850646,-0.5257045808800292,-1.3331070523460982,-0.5639870797533215
32.2040255031879,-2.4934935155114966,-0.7038107544614343,-1.4660395004964974,-0.754761492019168
32.40405050631329,-2.6465966413042117,-0.8145949941742683,-1.6303823419608487,-0.875639572361581
32.60407550943868,-2.814123260452003,-0.8469621091100904,-1.810828982667998,-0.9140950943110684
32.80410051256407,-2.980039052728601,-0.7988190102007227,-1.9901581737599354,-0.8643224371139132
33.00412551568946,-3.128680801871303,-0.6757650444038918,-2.1510189206633745,-0.7311758124653233
33.20415051881485,-3.2462052411565994,-0.4903296543275859,-2.278089412995461,-0.5296141554245228
33.404175521940246,-3.3219222648968882,-0.2613310955381828,-2.3597515382511927,-0.2810693983
33.604200525065636,-3.3493984529139875,-0.012114371780851235,-2.3890418072945208,-0.010204631425327201
33.804225528191026,-3.327066711875542,0.23278786774597296,-2.364130342112597,0.2559574715096768
34.004250531316416,-3.2580563539996823,0.45093957272705765,-2.288871385596026,0.4891224261832796
34.204275534441805,-3.1498586669011592,0.621428633808546,-2.1719767628289923,0.6697039742003121
34.404300537567195,-3.0136886346290583,0.7286995323783915,-2.025340659503788,0.7846299756392535
34.604325540692585,-2.8630557780454002,0.7655416782556245,-1.8630867077264432,0.824778945016707
34.804350543817975,-2.71210475240836,0.732523634391878,-1.7005488083315552,0.7878604385053051
35.00437554694337,-2.574235699807801,0.6362970579822673,-1.5525827105922618,0.6810194287472451
35.20440055006876,-2.4609873730586176,0.4887302909717857,-1.431791274583889,0.5190425276274866
35.40442555319415,-2.381062121115114,0.3061146662276261,-1.347375037766572,0.3205753032588026
35.60445055631954,-2.339600093197219,0.10740264399947781,-1.3046547783717357,0.10544713267618107
35.80447555944493,-2.3379068362439543,-0.08860989878003199,-1.304940728819227,-0.10581653053847993
36.00450056257032,-2.3737747975914556,-0.2655674710721454,-1.3453659521417736,-0.29305388353945305
36.20452556569571,-2.4419110058592257,-0.40913472795553546,-1.419675886278826,-0.4429491229547687
36.4045505688211,-2.5345373835905414,-0.5092380357099642,-1.519530459299865,-0.5473719393147456
36.60457557194649,-2.642440935506319,-0.5616580550709106,-1.6352699477806916,-0.6012149241199751
36.80460057507189,-2.7560986172774418,-0.5672444918250895,-1.7566093351824617,-0.6037142361570397
37.00462557819728,-2.866527486796104,-0.530327636611783,-1.8736857321452423,-0.5598675836148395
37.20465058132267,-2.9658803523181807,-0.4578504354827374,-1.978111377547094,-0.4789728591782952
37.40467558444806,-3.047919796283121,-0.3588537890889325,-2.0635452165634875,-0.3717597079130668
37.60470058757345,-3.108347817614883,-0.2434665635339167,-2.1257738661774805,-0.24862689700453985
37.80472559069884,-3.1448818113778487,-0.1214768867884719,-2.162597648829474,-0.11930850734329031
38.00475059382423,-3.157054827134097,-0.0010768848283966787,-2.173712615222733,0.0069175251752375
38.20477559694962,-3.14585156850949,0.11127426433225615,-2.1605512091508388,0.12246034761454992
38.404800600075006,-3.1134314537366383,0.21030393923225932,-2.1257159338775975,0.22316207822323125
38.6048256032004,-3.062855838390955,0.2923533615326259,-2.0724170758682834,0.30673835970706326
38.80485060632579,-2.9977369830325746,0.3555168226417436,-2.00428091441292,0.37119518959384123
39.00487560945118,-2.9219509487311113,0.3988882260198127,-1.9253007154231843,0.4149923758259503
39.20490061257657,-2.839534866195608,0.42165982741498587,-1.8396738023985135,0.437653434993216
39.40492561570196,-2.7547002031510712,0.4229289947925314,-1.7516224337058326,0.4392191992732551
39.60495061882735,-2.6718209979162615,0.40203411503416964,-1.6654025710462803,0.4191871568163575
39.80497562195274,-2.5953589496245297,0.35876909936142276,-1.585438912776027,0.37649198075713525
40.00500062507813,-2.529770449573044,0.2934048638501797,-1.5163372587699053,0.3105968726000123
40.20502562820353,-2.4793898834268773,0.20697772304865764,-1.4626747593945721,0.22240566671645645
40.40505063132892,-2.4482136780264336,0.10195157434290156,-1.4286880913591746,0.11440505015539539
40.60507563445431,-2.439551370419315,-0.017209288153658096,-1.4179589307886065,-0.009304885263578694
40.8051006375797,-2.4556069125562523,-0.14393745871085256,-1.433055496985672,-0.1426092489172323
41.00512564070509,-2.4970829201264335,-0.2698865973475879,-1.4750903922190073,-0.2769907713683079
41.20515064383048,-2.5629014472921945,-0.3856848183437591,-1.5431846954601645,-0.40118560643743906
41.40517564695587,-2.650004270152309,-0.48090140371218304,-1.634149009132916,-0.5038951776204922
41.60520065008126,-2.7532090396408617,-0.5450315504082422,-1.7426628579186798,-0.5750510643148155
41.80522565320665,-2.865386703877167,-0.5694126741992015,-1.8614744205937686,-0.6054123168066639
42.005250656332045,-2.9779747321165773,-0.5485018204245987,-1.981638954286975,-0.5876376800274837
42.205275659457435,-3.0816579782162865,-0.4803796703025377,-2.0931257914684,-0.5185604776112477
42.405300662582825,-3.1671378943044344,-0.36722833771552416,-2.1858061493737653,-0.4004153715060639
42.605325665708214,-3.2260075761448066,-0.21583502808113103,-2.250517397230954,-0.2404994156248317
42.805350668833604,-3.2516790639154416,-0.03751304304441297,-2.27999835201547,-0.05041801210376548
43.005375671958994,-3.240209412238077,0.1528085008145681,-2.269687649225069,0.15457565786793195
43.205400675084384,-3.1908692081699654,0.33836008010781254,-2.218398842257649,0.3557930282707404
43.405425678209774,-3.106284079627339,0.5023519359484525,-2.1290173579793095,0.5322441572271348
43.60545068133517,-2.992478838699963,0.62781106889266,-2.008236651082573,0.6673895999035271
43.80547568446056,-2.8586569908644335,0.700545083486586,-1.865641384868368,0.7484037581531563
44.00550068758595,-2.716326985374305,0.7119758491287589,-1.7131482509493048,0.7649400382190141
44.20552569071134,-2.578095267532516,0.6596363693262569,-1.5642908541866694,0.7118130341551013
44.40555069383673,-2.4564912886356445,0.5467155833528181,-1.432861109462155,0.5918505498315271
44.60557569696212,-2.362844510018386,0.38204722334033225,-1.3312937215448495,0.4154790317656686
44.80560070008751,-2.3061584463728546,0.1799529876561508,-1.2693672879913098,0.19844858488201875
45.0056257032129,-2.2921145270678154,-0.04096622963433041,-1.2533372838960026,-0.04000482138564732
45.20565070633829,-2.3224257409904396,-0.26017374061088966,-1.2853513293062566,-0.2778813485104389
45.40567570946369,-2.394781402808679,-0.4581286453391341,-1.3627910294338421,-0.49035322398516645
45.605700712589076,-2.5030056286113287,-0.6157820970924672,-1.478533734655051,-0.658271309768814
45.805725715714466,-2.6373716202355966,-0.7173754820736933,-1.6222581213374172,-0.7681584556609512
46.005750718839856,-2.7856256506288966,-0.7537256303317359,-1.7812639481123471,-0.8096502086507582
46.205775721965246,-2.9343908417487348,-0.7226472851731228,-1.941235555831251,-0.7776023268239581
46.405800725090636,-3.0704639571758197,-0.627905448422225,-2.087637762087393,-0.6752491698166221
46.605825728216026,-3.1819414460520776,-0.478700710298932,-2.20741774540296,-0.5138007756302923
46.805850731341415,-3.259282079794978,-0.2893427162481889,-2.2903258254165877,-0.30957490545938066
47.00587573446681,-3.296223743917808,-0.07800698820914873,-2.3296780801098174,-0.08161982798773204
47.2059007375922,-3.2903485138029667,0.1355275004375209,-2.3227624832989258,0.1493746507476021
47.40592574071759,-3.2430825798432217,0.3329122033510207,-2.2712655946156275,0.3604648416679984
47.60595074384298,-3.1593981537624387,0.49692804998263745,-2.1811040786290516,0.5335913703408118
47.80597574696837,-3.047480515803206,0.6132467391212695,-2.0611324137797125,0.656854677441991
48.00600075009376,-2.9178311514479067,0.6733526049729447,-1.922246889549284,0.7214872072752397
48.20602575321915,-2.7820161571394983,0.6749733541538976,-1.7767433768538705,0.722740359557909
48.40605075634454,-2.651535096397808,0.6208317023638501,-1.6372210598972972,0.6626409018647234
48.60607575946993,-2.536919716644065,0.5178184620585508,-1.5151695335304067,0.5499459406607531
48.80610076259533,-2.4469305010569014,0.3766834420291206,-1.4198699308268854,0.39748520260930986
49.00612576572072,-2.3878558523828097,0.21117076975790755,-1.3578381170539255,0.21981342930593536
49.20615076884611,-2.363070700271907,0.0363558667147847,-1.3325966217387013,0.03220133788094413
49.4061757719715,-2.3729778923437204,-0.13351703822328095,-1.3445315759985224,-0.14906704622322106
49.60620077509689,-2.415312807182647,-0.28585799033556814,-1.3907904076903006,-0.3089339358067891
49.80622577822228,-2.4854129676040637,-0.4094776876766349,-1.4660328886654486,-0.4375902930456459
50.00625078134767,-2.5766668795287497,-0.4963889710296232,-1.5633249298406708,-0.5284436398816147
50.20627578447306,-2.6812864768723643,-0.5428191907136558,-1.674588986259099,-0.5766939354753655
50.406300787598454,-2.7910987511447822,-0.5484875240401763,-1.7910734022929773,-0.5807391784946285
50.606325790723844,-2.8981304914911883,-0.5155546314059933,-1.90414455777534,-0.5433635092668332
50.806350793849234,-2.9950544087309026,-0.4483180291529497,-2.006082071737772,-0.470568265505857
51.00637579697462,-3.07561357945907,-0.3531376139661573,-2.0905143575249903,-0.36956850812023384
51.20640080010001,-3.134984518914158,-0.237835564431907,-2.152552069552997,-0.24795460076482803
51.4064258032254,-3.1699722427786012,-0.11071339140166606,-2.1888783331303583,-0.11390957239262633
51.60645080635079,-3.179027156317181,0.020153262123180457,-2.197872910298201,0.02385887961069564
51.80647580947618,-3.1621594198189187,0.14727667454411458,-2.1796816627276647,0.1564814869010065
52.00650081260157,-3.1208432318873354,0.2633994127902335,-2.1361088273821145,0.27662883623546636
52.20652581572697,-3.0579820644663305,0.36163816616228817,-2.070213164269912,0.3788207585249989
52.40655081885236,-2.97773781300752,0.43641475992590656,-1.9861144531165873,0.45771658085001515
52.60657582197775,-2.8852318602923144,0.4836655667717874,-1.889012255085938,0.5080433236851017
52.80660082510314,-2.7862838790605897,0.500404520440641,-1.7850298200040626,0.5260842452688733
53.00662582822853,-2.6872126180451543,0.4846886643739222,-1.6808064670378395,0.5103684507521818
53.20665083135392,-2.594573631443758,0.436208449922069,-1.583100439097548,0.4610394015043879
53.40667583447931,-2.5147756405293444,0.3567797646937296,-1.4985219563861965,0.3794607770836789
53.6067008376047,-2.4536502218723193,0.25032131029875737,-1.433239471225214,0.26884060639525165
53.806725840730095,-2.416053806843702,0.12263793494309577,-1.3925295783927345,0.1349469729367432
54.006750843855485,-2.4054998223580117,-0.018647680626475215,-1.3802638992691847,-0.014040528603012102
54.206775846980875,-2.423799119006999,-0.1641723332494006,-1.398502277055136,-0.16832239476142258
54.406800850106265,-2.4707686323369322,-0.30355081230191366,-1.447191594383157,-0.3164557477021637
54.606825853231655,-2.544097832339084,-0.42587705731292685,-1.5238966099014675,-0.4465872698880278
54.806850856357045,-2.6392756292424373,-0.520287406359704,-1.6239465193099674,-0.5482130069005325
55.006875859482435,-2.7497561236714296,-0.5775575577529969,-1.7406690083869214,-0.6117883121969693
55.206900862607824,-2.867413399139906,-0.5912270666911481,-1.865619954171977,-0.6294028543792475
55.406925865733214,-2.9831433741661004,-0.5580234894608274,-1.989092568127286,-0.5966499993466998
55.60695086885861,-3.0875362380772216,-0.47824599066067647,-2.100959010787269,-0.5137926514685253
55.806975871984,-3.1716417815855964,-0.35625665009998614,-2.1916031046925455,-0.38558720152946335
56.00700087510939,-3.2278020219359247,-0.200570864129908,-2.2527610150129562,-0.2207235887876355
56.20702587823478,-3.2504322723995736,-0.023252070665208152,-2.2782701874596674,-0.03146372183168346
56.40705088136017,-3.236629123018442,0.16115224370821243,-2.264729730145699,0.1670023921773114
56.60707588448556,-3.1865092495585765,0.33736349702089247,-2.212057125591562,0.3565413938088815
56.80710088761095,-3.103235683924198,0.49004846571699884,-2.123892439285091,0.5193015905150854
57.00712589073634,-2.9930360920802794,0.6042969210986147,-2.006994590044819,0.6418729333438435
57.20715089386174,-2.864830365279865,0.6685777416975887,-1.8705276731406644,0.713263884722271
57.40717589698713,-2.72933976602901,0.6765089360111451,-1.7256559870227262,0.724808434627015
57.60720090011252,-2.5980521488422017,0.6267118094992787,-1.5847974385013397,0.6731719303970871
57.80722590323791,-2.482264148337791,0.5224788989016573,-1.4603277507923556,0.5621298507385782
58.007250906363296,-2.3921307236738816,0.3719684279296726,-1.3632395649609423,0.4013887028699936
58.207275909488686,-2.335696396486349,0.18800621697632253,-1.3021601261016222,0.20462808202921506
58.407300912614076,-2.318068128625554,-0.01313822317579134,-1.2826808309913291,-0.01160456304645445
58.607325915739466,-2.340910373427247,-0.21373903167737188,-1.3068516862204616,-0.22835400692787824
58.807350918864856,-2.402417099944874,-0.3969612802360752,-1.3726271962048513,-0.4242441873965024
59.00737592199025,-2.4974526567778548,-0.5463389361666102,-1.4740533802134281,-0.5825511308623584
59.20740092511564,-2.6177791519866864,-0.6479011583906867,-1.6023812410116398,-0.6914881596686634
59.40742592824103,-2.752869803884569,-0.6930350250673158,-1.7467581970068986,-0.7416817769888004
59.60745093136642,-2.8910691588919866,-0.6789561460988683,-1.8947954447394175,-0.7276952412854519
59.80747593449181,-3.0206700663799477,-0.6077902572600379,-2.0336738968384385,-0.6509742922269351
60.0075009376172,-3.1308410726332583,-0.4861636171665014,-2.1515792156656968,-0.519828175764237
60.20752594074259,-3.2125245258026878,-0.32513723745721157,-2.2388492551764014,-0.3470363019582564
60.40755094386798,-3.2592598459346633,-0.1393928422876523,-2.2886492891892094,-0.14787570744774353
